1591480200.0,9682.59000000,9725.40000000,9680.36000000,9700.55000000,246.58506000,1591480499999,2392596.77385525,2058,215.06145100,2086936.76422130,0
1591480500.0,9699.77000000,9729.74000000,9691.78000000,9693.30000000,221.41424100,1591480799999,2149242.90841936,2054,162.53918800,1578167.85409357,0
1591480800.0,9693.82000000,9707.80000000,9693.82000000,9701.67000000,43.24510800,1591481099999,419619.33438514,1053,13.36462900,129666.67062009,0
1591481100.0,9701.67000000,9701.85000000,9688.41000000,9688.48000000,54.11637400,1591481399999,524704.29813174,1726,19.21122600,186262.70474583,0
1591481400.0,9689.84000000,9693.55000000,9684.00000000,9692.74000000,37.68829600,1591481699999,365085.63548845,1094,15.04143500,145713.71675802,0
1591481700.0,9691.54000000,9704.00000000,9686.28000000,9687.13000000,85.82876700,1591481999999,832366.32779456,1167,54.17010000,525373.73447696,0
1591482000.0,9687.10000000,9688.67000000,9646.40000000,9659.35000000,157.86280000,1591482299999,1525801.32556128,2369,46.52052100,449560.89014943,0
1591482300.0,9659.33000000,9669.58000000,9651.50000000,9664.15000000,103.04488600,1591482599999,995584.53476028,1593,61.59114900,595214.27791168,0
1591482600.0,9664.28000000,9670.99000000,9648.02000000,9653.45000000,109.39237200,1591482899999,1056868.61808642,1697,46.37927500,448182.83827372,0
1591482900.0,9653.45000000,9660.13000000,9635.00000000,9641.49000000,142.90309100,1591483199999,1377986.93828888,2226,33.19153700,320218.25542584,0
1591483200.0,9641.48000000,9646.89000000,9635.14000000,9635.49000000,51.47649100,1591483499999,496389.55226011,978,31.53893900,304133.48551522,0
1591483500.0,9635.64000000,9651.18000000,9633.70000000,9641.71000000,124.03814600,1591483799999,1195820.42895982,1762,73.43129400,708000.73770169,0
1591483800.0,9641.78000000,9651.55000000,9641.22000000,9647.98000000,85.10300100,1591484099999,820979.85241466,931,52.28484400,504420.68566159,0
1591484100.0,9647.24000000,9649.68000000,9643.31000000,9644.63000000,28.49496000,1591484399999,274886.32236780,818,6.00239400,57908.05492773,0
1591484400.0,9644.63000000,9648.27000000,9637.59000000,9646.03000000,74.63912200,1591484699999,719815.57311362,1018,25.97000600,250518.71767249,0
1591484700.0,9646.03000000,9659.29000000,9642.18000000,9655.01000000,109.63569700,1591484999999,1057980.70621013,1225,57.77963600,557736.25481918,0
1591485000.0,9655.04000000,9670.00000000,9655.00000000,9663.27000000,96.12264000,1591485299999,928819.52737925,1105,61.97995700,598986.88481625,0
1591485300.0,9663.27000000,9666.00000000,9646.30000000,9646.56000000,120.51307100,1591485599999,1163707.90190764,1512,14.35539700,138624.86747923,0
1591485600.0,9646.49000000,9653.35000000,9643.63000000,9649.41000000,86.95890000,1591485899999,839041.31028641,873,39.86394200,384681.65979132,0
1591485900.0,9649.41000000,9663.43000000,9649.41000000,9653.47000000,99.73833200,1591486199999,963127.84974592,1422,59.56106600,575238.52478717,0
1591486200.0,9653.52000000,9659.10000000,9650.14000000,9656.44000000,37.05494100,1591486499999,357772.70406833,573,29.73103600,287072.75682376,0
1591486500.0,9656.64000000,9663.47000000,9650.71000000,9663.12000000,77.75672600,1591486799999,750898.53330889,925,44.89326500,433631.31918328,0
1591486800.0,9662.90000000,9680.00000000,9662.00000000,9673.81000000,78.81623300,1591487099999,762331.45774378,1275,22.54390900,218070.02663849,0
1591487100.0,9673.80000000,9702.76000000,9671.52000000,9681.86000000,185.95405900,1591487399999,1802136.54653932,2548,110.06509900,1066921.17692291,0
